X,Y,SITE_REFERENCE_ID,SIGNAL_TYPE,NODE_ID,NODE_NAME,NODE_DESCR,SERVICE_STATUS,OBJECTID,GlobalID
116.838815171531,-20.7317056425491,LM01153,Intersection,235147,235147,Balmoral Rd & Bayview Rd,Design,2005024,{34F213BC-F356-4F5C-9740-EF7B73828885}
115.856052487508,-31.9497982540861,LM01195,Intersection,283104,283104,Kings St & Karak Wk Ped Xing,In Service,2005025,{1C128EB0-D616-4273-8E8C-F93915124F94}
115.957669973377,-31.7961868195072,LM01100,Intersection,150674,150674,Gnangara Rd & Drumpellier Dr,In Service,2005026,{B9D990F5-3951-4D85-998F-D088A357046A}
116.841667279543,-20.7345733631799,LM01082,Intersection,226344,226344,Balmoral Rd & Karratha Tce,In Service,2005027,{D3A325D2-A17C-4627-B8F9-830603DA138A}
115.718316312338,-31.6985354048438,LM01077,Intersection,196552,196552,Marmion Av & Aviator Bvd & Portofino Prom,In Service,2005028,{61BBE3CE-00A0-4C72-9C8B-C98738194E39}
115.924816311538,-31.8556415024806,LM00584,Intersection,59376,059376,Marshall Rd & Beechboro Rd North,In Service,2005029,{2B4AB031-31CD-4927-9638-52DB02B4B3EB}
114.626705422657,-28.737121838645,LM01213,Intersection,237046,237046,Hosken St Rty & Horan St,Design,2005030,{186310C9-D337-4801-A680-6F10C32D6424}
115.876163846368,-32.1310416115746,LM01134,Intersection,14152,014152,Armadale Rd & Ghostgum Av,In Service,2005031,{CC892EC2-BAC8-4F12-8AA9-56C81D4974BF}
115.710681707547,-31.6242349602445,LM01250,Intersection,287917,287917,Romeo Rd & Mitchell Fwy South Bnd On Ramp,In Service,2005032,{CA535147-2B19-4CFC-B967-6B1D76C728EB}
115.708870679537,-31.6242714382985,LM01249,Intersection,287918,287918,Mitchell Fwy Nth Bnd Off Ramp & Romeo Rd,In Service,2005033,{4FE4B09F-0C76-4ABD-B4AB-CA8A7E90884E}
115.704338685221,-31.622783682995,LM01254,Intersection,288657,288657,Romeo Rd & Benenden Av,In Service,2005034,{0A8863F9-EF21-4F50-9299-F8D756B7104B}
116.844812555931,-20.7324768901792,LM01078,Intersection,74451,074451,Warambie Rd & Sharpe Av,In Service,2005035,{9506D30F-739A-4F00-972A-9C6237636F5F}
115.743473580876,-32.2774683993166,LM00839,Intersection,52706,052706,Dixon Rd & Louise St,In Service,2005036,{B2946EBA-28FF-4A5F-BFBB-1D8CE27FED58}
115.896953336171,-32.1362296046588,LM01097,Intersection,279072,279072,Armadale Rd & Warton Rd,In Service,2005037,{0EF0F146-6C0B-41C3-9FBF-5F9541338EC2}
115.852308265606,-31.9585174383228,LM00783,Intersection,135732,135732,Stirling Hwy & Ramp Onto Mitchell Fwy & PTA Bus Lanes,In Service,2005038,{45D1207E-4DD5-401D-8399-4D03FB4904A2}
116.844629523713,-20.738291293832,LM01081,Intersection,208802,208802,Dampier Rd & Sharpe Av,In Service,2005039,{A576D3A8-A5C0-4DFE-9DFB-1028825487EE}
116.84465985966,-20.7370049513161,LM01080,Intersection,113375,113375,Welcome Rd & Sharpe Av,Design,2005040,{5777813E-F113-410D-A4E0-42E66E25BAD9}
115.896286737406,-31.8670426615088,LM00580,Intersection,223565,223565,Reid Hwy East Bnd On & Off Ramps & Malaga Dr,In Service,2005041,{3236B316-7808-47F8-841E-C6B855BCEEB8}
115.896513928171,-31.8682260436664,LM01159,Intersection,223566,223566,Reid Hwy West Bnd On & Off Ramps & Malaga Dr,In Service,2005042,{398C51D9-4992-464D-9C55-B954F0B45E86}
115.852543459983,-31.7913234816757,LM01107,Intersection,218136,218136,Ocean Reef Rd & Niche Pde & Fortitude Bvd,In Service,2005043,{A3EBCE29-01C8-450A-837E-67ECBBBFA8FD}
115.713653642407,-31.6543727827794,LM00980,Intersection,126393,126393,Connolly Dr & Lukin Dr,In Service,2005044,{CED26210-930A-49B5-9AA6-55FE5A06E24D}
115.815837999295,-32.0934910006694,LM00525,Intersection,14038,014038,Phoenix Rd & North Lake Rd,In Service,2005045,{11134EDF-FFB6-4998-B2A8-F153BE9BE00F}
115.87803461838,-31.8685081016337,LM01044,Intersection,180343,180343,Reid Hwy West Bnd Ramps & Alexander Dr,In Service,2005046,{8249C523-3AEF-40ED-95AD-79648C839C49}
115.807107904812,-31.8661511438159,LM00944,Intersection,181429,181429,Erindale Rd & Delawney St & Ledgar Rd,In Service,2005047,{19392E97-DBB7-4CAC-8CF1-FFCEB3748318}
115.691921999701,-31.6398857239246,LM01049,Intersection,208601,208601,Marmion Av & Butler Bvd & Oceania Av,In Service,2005048,{552D66AC-6B03-4516-949B-90BF6F49A7C7}
115.70042332929,-31.6369078271032,LM01069,Intersection,208604,208604,Butler Bvd & Exmouth Dr,In Service,2005049,{038982AB-4AF9-4D55-9BB9-02FA27D6A857}
115.988191451708,-31.9843857787117,LM01121,Intersection,220582,220582,Roe Hwy (Southbound) & Tonkin Hwy On Ramp,In Service,2005050,{DB363797-EB31-4F99-9B2C-DAB2F7219023}
116.0015261063,-31.9700386958465,LM00645,Intersection,220643,220643,Berkshire Rd And Roe Hwy Ramps (Southbound),In Service,2005051,{E1542F39-7C5F-4352-A719-2ED596CCD271}
115.925412660667,-32.127868243911,LM01096,Intersection,224558,224558,Nicholson Rd & Yellowwood Av,In Service,2005052,{F25CA9A9-59EB-4DCC-B62A-85BF411DB39C}
115.847351280658,-32.0677289890755,LM01061,Intersection,210126,210126,Barry Marshall Pde & Fiona Wood Rd,In Service,2005053,{49B251B5-2953-42BE-94F2-D9EEC9B192E9}
115.849070827588,-32.0661373812641,LM00841,Intersection,209645,209645,Murdoch Station Bus Access & Barry Marshall Pde,Out Of Service,2005054,{B0FB4AC2-5385-4010-BF9A-24CA92D74686}
115.842983284604,-32.0712388243962,LM00973,Intersection,209643,209643,Murdoch Dr & Robin Warren Dr,In Service,2005055,{3B77792B-4F89-4944-BAA4-E2AB457FF037}
115.842566090273,-32.0698996906414,LM00972,Intersection,209644,209644,Murdoch Dr & Barry Marshall Pde & Discovery Wy,In Service,2005056,{879AF232-F9A3-4540-8E5E-4F6F0F6B80E6}
115.846175630464,-32.0689062977529,LM01133,Intersection,217989,217989,Barry Marshall Pde & Bedbrook Row,Design,2005057,{5C628220-DA80-4ED5-9A81-F1D61086E6D2}
116.000416386536,-31.9691549229846,LM01151,Intersection,223359,223359,Berkshire Rd And Roe Hwy Ramps (Northbound),In Service,2005058,{D082A489-E087-4983-A0ED-AFFE60ACEEC6}
115.892029073384,-31.950948004776,LM01204,Intersection,228142,228142,Victoria Park Dr - State & Lg Bdry,In Service,2005059,{517110FC-FB54-452F-868D-8F3624CAEF5E}
116.789293563895,-20.7463538273448,LM01064,Intersection,118997,118997,Dampier Rd & Madigan Rd,In Service,2005060,{F710ABAB-934B-443C-B259-0352793703F2}
115.714688152813,-31.6896081538702,LM00766,Intersection,126651,126651,Marmion Av & Ocean Keys Bvd,In Service,2005061,{649FB738-E7DA-4FB9-997C-D73EE9BB95EE}
115.850802464289,-31.9465357629618,LM01193,Intersection,226127,226127,Roe St Off Ramp & Roe St,In Service,2005062,{9D653E14-93AA-4305-B047-F6EED5A4812E}
115.800741658001,-31.9655687216571,LM00689,Intersection,182829,182829,Railway Rd & Nagal Pass,In Service,2005063,{F7DB5284-4AAF-49DC-B9BA-A5C9B693BF20}
116.766698340361,-20.7371588943087,LM01063,Intersection,187412,187412,Dampier Rd & Exploration Dr,In Service,2005064,{5E1F2F96-057A-456E-94C2-8A3CE509A765}
115.68945571924,-31.6346175789164,LM01050,Intersection,195237,195237,Marmion Av & Camborne Pwy & Reflection Bvd,In Service,2005065,{422A5B3D-EA8C-4249-B1D7-C7E1E7433439}
115.761332991076,-32.420218649862,LM01072,Intersection,208274,208274,Warnbro Sound Av & Adelong Av & Aurea Bvd,In Service,2005066,{7E03F2AA-76F2-4D56-9698-FD1413D7402B}
115.760894269345,-31.6922412291397,LM00986,Intersection,228558,228558,Wanneroo Rd & Neerabup Rd & Flynn Dr,In Service,2005067,{3CBF7966-60E5-4F5C-991B-83416BFD4D81}
115.94900446538,-31.9734550956499,LM00296,Intersection,218425,218425,Leach Hwy Off & On Ramps And Abernethy Rd,In Service,2005068,{C49EE7F9-B424-44A8-8336-C3C86710C721}
115.965998873604,-31.9743156983565,LM00386,Intersection,4543,004543,Tonkin Hwy & Horrie Miller Dr & Kewdale Rd,In Service,2005069,{8F038B57-CCA6-401A-9990-9E85389A09A8}
115.965707552436,-31.974496358657,LM00386,Intersection,219312,219312,Kewdale Rd & Ramp On Tonkin Hwy (NB),In Service,2005070,{F1BF42DF-392C-44E8-89C3-D60E7BFE4DE8}
115.9663319957,-31.9738147806433,LM00386,Intersection,219313,219313,Horrie Miller Dr & Tonkin Hwy (SB) Off Ramp,In Service,2005071,{14A4AF4F-C9DB-45DF-B297-53DE0C179DD7}
115.658606471711,-33.3644199088681,LM01051,Intersection,198150,198150,Bussell Hwy & Somerville Dr,In Service,2005072,{86746FCB-47A9-4E40-B135-AC7C3DE44045}
115.949536751303,-31.9738914726279,LM00296,Intersection,218426,218426,Leach Hwy On & Off Ramps & Abernethy Rd,In Service,2005073,{523C7362-9773-4F4C-BD4A-157643FD9D0B}
115.795756731898,-31.9685120333829,LM00689,Intersection,223504,223504,P311 & Karrakatta Underpass,In Service,2005074,{6E65076B-F661-4B37-B644-E29B78ACF3C1}
114.632037266291,-28.7592428374682,LM01040,Intersection,207282,207282,Place Rd & Flores Rd,In Service,2005075,{1519D527-92F9-4421-9B36-AC07A4072884}
115.855847806364,-32.041012703353,LM00380,Intersection,4987,004987,H015 Sth Bound - Cranford Av & Cranford Av,In Service,2005076,{FE0CE509-C3D1-44A0-8D82-E4BA352F8CC0}
115.815327999956,-31.9056489999689,LM00620,Intersection,55658,055658,Hutton St & Guthrie St,In Service,2005077,{1A3ACCC6-8259-42A5-967B-D4B4300A3BFE}
115.345136000205,-33.6520729997434,LM00575,Intersection,11156,011156,Queen St & Albert St,In Service,2005078,{DE0EFCF3-0825-4AFE-8095-95DF99468DB1}
115.815719000259,-32.0435400002722,LM00686,Intersection,47035,047035,North Lake Rd & McCoy St,In Service,2005079,{FA668EE8-932C-46CF-A384-6730E07604E6}
115.855338510451,-31.9413515300595,LM00193,Intersection,50733,050733,Carr St & Fitzgerald St,In Service,2005080,{8A773F1B-4708-4E36-81ED-3F262C4DA6D6}
115.872519685339,-31.9451190836754,LM00100,Intersection,50646,050646,Summers St & Lord St & Bulwer St,In Service,2005081,{B4172107-4E97-427C-AFE5-9373794AD3F5}
115.873451710056,-31.9451592189711,LM00100,Intersection,51440,051440,Claisebrook Rd & Summers St,In Service,2005082,{1F5FF032-9CD9-4A74-9068-1EC358ACC555}
115.34161099977,-33.652821999392,LM00623,Intersection,11157,011157,Albert St & West St & Bussell Hwy,In Service,2005083,{33DF9023-AEBF-48FB-814C-F46F00B4D3B0}
115.320048999889,-33.6560790003647,LM01129,Intersection,11168,011168,Bussell Hwy & Alpha Rd & Mill Rd,In Service,2005084,{5F1533F0-15FE-42A7-8FBB-2424CE36AB94}
115.808283000272,-31.8457519995018,LM00535,Intersection,55023,055023,Beach Rd & Dorchester Av & Glendale Av,In Service,2005085,{0C81B476-1844-44D2-872F-51CA1345E346}
115.640279000353,-33.3337370000646,LM01090,Intersection,65220,065220,Spencer St & Stuart St,In Service,2005086,{9EAD60C6-472C-44FD-AD7E-9117046F8EC7}
115.640291999431,-33.3359360002164,LM00560,Intersection,65223,065223,Spencer St & Beach Rd,In Service,2005087,{FCBE89B3-766E-4F0D-8F39-E99887F1A183}
115.640291999431,-33.3360839998339,LM00560,Intersection,65224,065224,Spencer St & Forrest Av,In Service,2005088,{86259FA6-6945-440D-B066-F01A11304F33}
115.64643900047,-33.3406150004895,LM00556,Intersection,65247,065247,Forrest Av & Blair St,In Service,2005089,{5DCE5DF3-9B6C-467E-8D02-49BAED18E670}
115.639153000288,-33.3270889998179,LM00557,Intersection,65212,065212,Spencer St & Stirling St & Arthur St,In Service,2005090,{5011F1B9-8C63-41D5-AE6E-4E489806B89B}
115.643102999933,-33.3495739999804,LM01141,Intersection,68148,068148,Blair St & Mangles St,In Service,2005091,{73B41768-0DF3-49D5-8E0F-808326E803C6}
115.646064000241,-33.3363259997109,LM00664,Intersection,65273,065273,Blair St & Strickland St,In Service,2005092,{A36BA92C-38FC-490C-9BBB-B4AEA8123423}
115.641946999907,-33.3297830000431,LM00974,Intersection,65286,065286,Blair St & Hayes St,In Service,2005093,{8DF5C9FE-73D8-4B5B-9456-4C19D4B2AE80}
115.640930212396,-33.327090203648,LM00561,Intersection,65280,065280,Blair St & Stirling St,In Service,2005094,{EED02D31-BE64-4607-BC12-09B2FA6C9D71}
115.639989999632,-33.3244240001748,LM00699,Intersection,68151,068151,Blair St & Haley St,In Service,2005095,{7CFCE083-5201-479B-BE12-B21DCC1A3BAC}
115.644376999616,-33.3336749999543,LM00830,Intersection,65274,065274,Blair St & Stuart St & Mervyn St,In Service,2005096,{72DC01BB-1EE0-45BE-8CFA-B1D6DE05A812}
115.745023000304,-31.7962640004585,LM01002,Intersection,61289,061289,Endeavour Rd & Whitfords Av,In Service,2005097,{0B916031-8867-4671-9C8E-26919BC9852C}
115.666334999556,-33.3335390000353,LM01089,Intersection,75533,075533,Koombana Dr & Estuary Dr,In Service,2005098,{8E91DDEF-5FD7-4D6D-8460-85B08D8E5476}
115.894403225098,-31.8962749836211,LM00152,Intersection,37749,037749,Walter Rd West & Russell St,In Service,2005099,{FEC11942-1D35-4130-854E-81A27DBE42DC}
115.897476000031,-31.8947740004836,LM00099,Intersection,37751,037751,Walter Rd West & Wellington Rd & Old Collier Rd,In Service,2005100,{76A660C6-90F8-4709-ADB9-0E14D078A93A}
115.900730999386,-31.9218619994926,LM00527,Intersection,37767,037767,Grand Prom & Railway Pde,In Service,2005101,{6DC6F84A-13E1-41C6-8AA3-2BAAEA2E1C3C}
115.893427000371,-31.9156570001492,LM00213,Intersection,37735,037735,Beaufort St & Grand Prom,In Service,2005102,{78582799-AB65-4887-A137-7F6408A9B29F}
115.924101999925,-31.8947580004091,LM00320,Intersection,37782,037782,Beechboro Rd North & Broun Av & Walter Rd East,In Service,2005103,{44995062-3E10-44CF-8B6C-5FFBAECFEA11}
115.924341000235,-31.8889270004855,LM00393,Intersection,37789,037789,Beechboro Rd North & Morley Dr,In Service,2005104,{D46BEC88-5229-40BA-8FA2-625D468FC159}
115.924831000553,-31.8755310005985,LM00482,Intersection,37801,037801,Beechboro Rd North & Benara Rd,In Service,2005105,{1D034D8D-7FD8-45A7-91C8-CBA4200306F1}
115.899923885625,-31.9086086091525,LM00212,Intersection,37809,037809,Broun Av & Coode St,In Service,2005106,{35FDEE53-7058-49E6-B496-5E5AA18CB377}
115.904822583464,-31.9011097955399,LM00348,Intersection,37814,037814,Broun Av & Collier Rd,In Service,2005107,{C30B65F8-59D0-4988-8A10-71035E8B11BA}
115.916856000644,-31.8967430004571,LM00418,Intersection,37822,037822,Broun Av & Embleton Av,In Service,2005108,{071C9E99-ED59-4F8D-8B07-6385C2889937}
115.903143287638,-31.9036690011058,LM00440,Intersection,37812,037812,Broun Av & Russell St,In Service,2005109,{53313787-9587-4684-89F3-A41DAD6EACC5}
115.916344031141,-31.9041219114466,LM00322,Intersection,37826,037826,Collier Rd & Beechboro Rd South,In Service,2005110,{FF1F40F1-1FA3-4615-B9E3-353B13661370}
115.889310000037,-31.899560999473,LM00216,Intersection,37746,037746,Walter Rd West & Coode St & Coode St,In Service,2005111,{5B2C73D2-9D78-4479-9180-902D930C8237}
115.753243039689,-32.0342630909805,LM00172,Intersection,43006,043006,Queen Victoria St & Jackson St,In Service,2005112,{3EFDDC04-28E4-4E37-A5D0-53CF1457FC0E}
115.779726111207,-32.0632690344128,LM00089,Intersection,43023,043023,South St & Carrington St,In Service,2005113,{96B6FAA9-0140-43F3-9F1D-9CB082C2BE87}
115.761214000619,-32.0756370005564,LM00428,Intersection,43029,043029,Hampton Rd & Clontarf Rd,In Service,2005114,{8120F4EA-A0CF-40AF-8B00-ACCEA9FA3C93}
115.759239000081,-32.0733320004466,LM00223,Intersection,43031,043031,Hampton Rd & Douro Rd,In Service,2005115,{56C741C5-145F-4B89-961D-4AA51F5A4E02}
115.911284000051,-31.9183070005266,LM00462,Intersection,37877,037877,Coode St & Railway Pde,In Service,2005116,{A15AC1BA-CF6E-4354-AE5C-E68A0746EED3}
115.91177299956,-31.9187209994181,LM00462,Intersection,37844,037844,King William St & Whatley Cr & Coode St,In Service,2005117,{2064B2FC-D20C-41A7-A4F5-DD6B4D411FEE}
115.902026999708,-31.9219160002805,LM01266,Intersection,37900,037900,Whatley Cr & Hotham St Bridge,Design,2005118,{2EA9573C-1A4F-4974-96F4-DAFCE132B48E}
115.894701000054,-31.9266640006072,LM00550,Intersection,55152,055152,Whatley Cr & Caledonian Av,In Service,2005119,{D034EFA5-7030-4E3E-AFFD-C8B4E1C9EFE5}
115.904930180427,-31.8947393567693,LM00275,Intersection,37757,037757,Walter Rd West & Crimea St,In Service,2005120,{EC3FED64-561E-4A5D-92FF-42662972D90A}
115.898804000502,-31.9000439998477,LM00151,Intersection,38033,038033,Rudloc Rd & Russell St,In Service,2005121,{9F3F8C5F-BB9E-4BC3-96FD-775ED18C0E08}
115.896603529161,-31.9294979596652,LM00912,Intersection,14177,014177,Guildford Rd & Falkirk Av,In Service,2005122,{6F9BFDA1-3CC3-4498-8344-89A463DFDB89}
115.88549600031,-31.933094999753,LM00850,Intersection,55165,055165,Whatley Cr & Third Av Bridge,In Service,2005123,{6837A7C1-300D-41A2-86A7-B320F05855CF}
115.75697700044,-32.0635660001432,LM00357,Intersection,43037,043037,Hampton Rd & South St,In Service,2005124,{8718BDF6-99BB-492B-8E08-5EFDCC390F49}
115.756959999556,-32.0618800003272,LM00118,Intersection,43039,043039,Hampton Rd & Wray Av,In Service,2005125,{C544C2A5-EFDF-4898-83A6-55EC306ED5B6}
115.752396279599,-32.0636372563059,LM00472,Intersection,43068,043068,South Tce & South St,In Service,2005126,{55B021D1-BE3D-4FC8-9719-6B187CB05749}
115.758204209448,-32.0508318394593,LM00350,Intersection,43092,043092,East St & High St & Swanbourne St,In Service,2005127,{86B1B073-64A2-4D6C-A6ED-410B8348B895}
115.746427695619,-32.0545009449352,LM00033,Intersection,43101,043101,Market St & High St,In Service,2005128,{FB00456A-3BF0-4C2C-B289-1F6FA6C24A72}
115.751436000617,-32.0529190006483,LM00181,Intersection,43116,043116,High St & Parry St,In Service,2005129,{78571785-3D6F-4A73-957D-5C0E7924B8DB}
115.755120811643,-32.051789810862,LM00122,Intersection,43118,043118,High St & Ord St,In Service,2005130,{5896A4C1-44D8-4024-81D1-24B728B54F91}
115.793544656893,-32.0567943385214,LM00931,Intersection,13949,013949,Stock Rd & Garling St & Stockdale Rd,In Service,2005131,{54DBF3FB-D4DE-45B3-8DE3-D2175554FBB6}
115.757518999928,-32.0676420001972,LM00160,Intersection,43035,043035,Hampton Rd & Lefroy Rd,In Service,2005132,{94B4A948-63DF-4254-AD1A-ED902594A205}
115.751943999768,-32.0465860007083,LM00069,Intersection,43012,043012,James St & Queen Victoria St,In Service,2005133,{1EB0D1FB-4368-4D7D-91C5-E3DA38534D3B}
115.793724100496,-32.0468711997858,LM00352,Intersection,47005,047005,Stock Rd & Marmion St,In Service,2005134,{43731AB9-7E87-4560-9F18-2287A78F9F15}
115.808640000238,-32.0400999999657,LM00373,Intersection,47095,047095,Marmion St & Rome Rd,In Service,2005135,{5D57699D-AD0A-4613-A9D1-98C7023716D0}
115.815689000298,-32.0399400006497,LM00234,Intersection,47033,047033,North Lake Rd & Marmion St,In Service,2005136,{7E5C30FF-EEA3-40DD-A24E-FFA5DB508947}
115.779483999811,-32.0470520001995,LM00182,Intersection,43196,043196,Marmion St & Carrington St,In Service,2005137,{D52B0791-B018-46F1-A271-9C17B9FAAD42}
115.822287999512,-32.039892000426,LM00362,Intersection,47109,047109,Marmion St & Norma Rd,In Service,2005138,{B630E6A2-5E99-442E-94B8-2FBED0FCD770}
115.855020000165,-31.8707350000481,LM00309,Intersection,56046,056046,Mirrabooka Av & Ravenswood Dr & Yirrigan Dr,In Service,2005139,{6927A549-BDE2-46C4-A56E-2E3CE5EA2BF5}
115.856837999524,-31.8707699997644,LM00538,Intersection,58266,058266,Yirrigan Dr & Chesterfield Rd,In Service,2005140,{572FEF5A-BDF9-4817-9748-83C5D6799788}
115.858423999946,-31.8713750001716,LM00419,Intersection,58267,058267,Yirrigan Dr & Sudbury Rd,In Service,2005141,{F0601E9F-C74D-4515-ACB3-5C9F71E2DBBC}
115.86391199979,-31.8764250002974,LM00639,Intersection,58271,058271,Yirrigan Dr & Dianella Dr,In Service,2005142,{B854F5B1-16E3-4026-B354-F85117C5B563}
115.827047399052,-31.8614262107043,LM00625,Intersection,11975,011975,Wanneroo Rd & Victoria Rd & Halley Rd,In Service,2005143,{DCC00E48-115A-430F-BA3C-32670180A394}
116.151241203176,-33.3580010352367,LM00571,Intersection,66789,066789,Prinsep St North & Forrest St,In Service,2005144,{06227DFA-BF95-44CB-AC8A-A8F4D887A3DE}
115.918895770673,-31.9480163467548,LM01084,Intersection,4425,004425,Great Eastern Hwy & Abernethy Rd,In Service,2005145,{2AE074E2-BFFA-40AA-A8A2-6835BB5B2D06}
115.926600000309,-31.9542570006296,LM00514,Intersection,38845,038845,Abernethy Rd & Fairbrother St,In Service,2005146,{07BF34E4-93EF-4471-A916-8417FCA0D373}
115.931448999408,-31.958400000549,LM00282,Intersection,38848,038848,Abernethy Rd & Alexander Rd,In Service,2005147,{5B9B0D5B-2E52-4C22-B6CF-D0DFFD66D2CE}
115.938255000213,-31.9641489999117,LM00414,Intersection,38851,038851,Abernethy Rd & Fulham St (B),In Service,2005148,{0B41B453-BC8E-4542-9581-A24A859E4E95}
115.978219999638,-31.9813160004863,LM00968,Intersection,115126,115126,Abernethy Rd & Daddow Rd,In Service,2005149,{9F793B02-BC76-4D3F-A4F4-817FA351FF33}
115.953362999501,-31.9770720003642,LM01122,Intersection,38859,038859,Abernethy Rd & Noble St,In Service,2005150,{2A32C631-F933-4F8B-AB75-CE0ABBC4DEBD}
115.92730835139,-31.9407863647053,LM00096,Intersection,4427,004427,Great Eastern Hwy & Resolution Dr & Hardey Rd,In Service,2005151,{9A5755FD-1A24-4509-A402-8FFBBE487D01}
115.91691216032,-31.951671615333,LM00098,Intersection,14240,014240,Great Eastern Hwy & Belmont Av & Tanunda Dr,In Service,2005152,{601B426B-3405-43E6-BDF9-558C9B81A2D5}
115.928152000394,-31.9612140006186,LM00295,Intersection,38947,038947,Belmont Av & Alexander Rd,Out Of Service,2005153,{79779641-9B79-4A5B-8EBA-88DC2AD50957}
115.93262099951,-31.9650149998376,LM00588,Intersection,38953,038953,Belmont Av & Wright St,In Service,2005154,{B98D8706-BDE7-4F2E-A8E4-7D68689F013F}
115.91263746253,-31.9535129406876,LM01085,Intersection,14227,014227,Great Eastern Hwy & Acton Av (A),In Service,2005155,{AFEF76D5-3E58-47CC-BE7F-0D284644C290}
115.867030129952,-31.9425961274072,LM00024,Intersection,50621,050621,Beaufort St & Bulwer St,In Service,2005156,{DC32AA1A-09AD-49B7-9B7B-452079B77DDF}
115.867442999359,-31.9304279999218,LM00068,Intersection,50579,050579,William St & Walcott St,In Service,2005157,{4E83181A-3302-4ADC-9F29-ACD41A225E7C}
115.866385999347,-31.9365539997013,LM00072,Intersection,50587,050587,William St & Vincent St,In Service,2005158,{DC652071-D25C-44F7-B063-1DA2CA4E2FF6}
115.863636331273,-31.9410454155062,LM00019,Intersection,50592,050592,William St & Bulwer St,In Service,2005159,{0DF6D9EC-C3DE-42B9-95E5-1939279B3079}
115.863197333605,-31.9428974080537,LM00141,Intersection,50595,050595,William St & Brisbane St,In Service,2005160,{9169759E-E34B-4EEE-9EFE-66ED96514DFE}
115.866011999927,-31.9442150001121,LM00142,Intersection,50620,050620,Beaufort St & Brisbane St,In Service,2005161,{58AF5F04-215D-4D4F-8F9C-965EC79B4F99}
115.85425359216,-31.9431367943897,LM00061,Intersection,50735,050735,Newcastle St & Fitzgerald St,In Service,2005162,{9BD19383-5BB0-4CD4-A0BA-2C0120668A23}
115.857325673676,-31.9381441306048,LM00060,Intersection,50728,050728,Fitzgerald St & Bulwer St,In Service,2005163,{223DE582-72F1-4E9B-ADAE-EC1ED3B8A372}
115.858325423131,-31.936484547854,LM00086,Intersection,50726,050726,Fitzgerald St & Vincent St,In Service,2005164,{0F12D731-08CE-44A5-8A86-4418D55596F0}
115.748291999545,-31.7957580000659,LM00547,Intersection,62372,062372,Dampier Av & Whitfords Av,In Service,2005165,{60C9918E-0691-4088-A72D-043BA698484D}
115.859184999293,-31.9307240005866,LM00521,Intersection,50718,050718,Angove St & Fitzgerald St,In Service,2005166,{D82C1D70-7FE2-4EF0-8172-B64729B01459}
115.87216599948,-31.9344460002416,LM00010,Intersection,50633,050633,Beaufort St & Walcott St & Beaufort St,In Service,2005167,{34829CF5-171F-4EF0-A9D6-092FA595FDAE}
115.847328000414,-31.913778000059,LM00056,Intersection,50690,050690,Wanneroo Rd & Green St & Walcott St,In Service,2005168,{60BD93F2-A3CD-4697-864D-4EE036356716}
115.84427999979,-31.9141160003834,LM00125,Intersection,50920,050920,London St & Green St & London St,In Service,2005169,{AFB18023-935E-4B1F-930E-3F2473B969F1}
115.841251999616,-31.922420000485,LM00052,Intersection,50831,050831,Oxford St & Scarborough Beach Rd,In Service,2005170,{D67EE728-F7F9-4945-B1D6-3A67DBF49DFD}
115.84662678653,-31.9364182914466,LM00013,Intersection,50858,050858,Loftus St & Vincent St,In Service,2005171,{85926E92-C4B9-4351-96B9-CC9E4EA4B1F5}
115.845762999821,-31.9392739995114,LM00015,Intersection,50856,050856,Newcastle St & Loftus St,In Service,2005172,{B2A5E724-B310-4E0F-A078-9FE5A1790E64}
115.846409999888,-31.9241989997516,LM00049,Intersection,50825,050825,London St & Scarborough Beach Rd & Loftus St,In Service,2005173,{382904C9-0D3A-4F5C-B94E-22579A5D200F}
115.83929600015,-31.9363489997287,LM00219,Intersection,78818,078818,Vincent St On - H016 Sth Bound & Vincent St,In Service,2005174,{211D2D44-2E26-42D0-97EF-571A1C1A55AB}
115.841223999843,-31.9364360000449,LM00017,Intersection,51085,051085,Oxford St & Vincent St,In Service,2005175,{BD29B03B-5967-42BB-8B6E-AFA614829D66}
115.813976000088,-31.8337859996674,LM00277,Intersection,60462,060462,Warwick Rd & Erindale Rd & Cockman Rd,In Service,2005176,{84ADFEEE-34A1-4113-BD8B-A35637F3321E}
115.787010541549,-31.8369657510619,LM00871,Intersection,60472,060472,Warwick Rd & Davallia Rd,In Service,2005177,{8BBA48AD-9369-40CA-838B-6BDA0969AB9B}
115.802857999917,-31.8338720006044,LM00678,Intersection,60466,060466,Warwick Rd & Coolibah Dr,In Service,2005178,{D5F3B5CA-D54D-4CBF-A326-86AE2CC53907}
115.798678000093,-31.8360929999653,LM00789,Intersection,60468,060468,Warwick Rd & Dorchester Av,In Service,2005179,{F7DEE051-476D-4D79-A863-89EE6EFD5A36}
115.783857520329,-31.7980731912696,LM00781,Intersection,13900,013900,Whitfords Av On - H016 Sth Bnd & Whitfords Av & H016 Sth Bnd Off - Whitfords Av,In Service,2005180,{936DDB15-1549-43A5-A016-4D7331C1C69E}
115.789432999448,-31.7989439993673,LM00788,Intersection,62670,062670,Whitfords Av & Kingsley Dr,In Service,2005181,{6B91141E-DB94-4AD1-9932-28082634CB7D}
115.796416000452,-31.8002859997246,LM00603,Intersection,75756,075756,Whitfords Av & Trappers Dr,In Service,2005182,{58C81888-ADE3-41A4-A320-7C722CC9E9FD}
